Start date and time: Tue Aug 16 01:13:20 2022
End date and time: Tue Apr  4 14:46:40 2023

Mon Feb 20 01:00:00 2023 | 1686.45 | 1689.3 | 1683.2 | 1685.75 | 13139 | 7.79244348 | 

Mon Feb 20 00:00:00 2023 | 1686.95 | 1687.3 | 1683.1 | 1686.45 | 11938 | 7.0864173 | 

Sun Feb 19 23:00:00 2023 | 1685.1 | 1688.25 | 1669.6 | 1686.95 | 23028 | 13.74807138 | 

Sun Feb 19 22:00:00 2023 | 1687 | 1691 | 1685.05 | 1685.1 | 112123 | 66.48717345 | 

Sun Feb 19 21:00:00 2023 | 1682.75 | 1688.75 | 1680.6 | 1687 | 12092 | 7.17427841 | 

Sun Feb 19 20:00:00 2023 | 1700.45 | 1703.3 | 1677 | 1682.75 | 45419 | 26.92282229 | 

Sun Feb 19 19:00:00 2023 | 1712.75 | 1726.55 | 1670 | 1700.45 | 245888 | 144.46757654 | 

Sun Feb 19 18:00:00 2023 | 1705.75 | 1722.45 | 1701.55 | 1712.75 | 1051590 | 612.59623363 | 

Sun Feb 19 17:00:00 2023 | 1696.75 | 1707.7 | 1696.55 | 1705.75 | 12544 | 7.37333762 | 

Sun Feb 19 16:00:00 2023 | 1698.35 | 1699.1 | 1630 | 1696.75 | 1939090 | 1147.78316527 | 

Sun Feb 19 15:00:00 2023 | 1696.55 | 1730 | 1695.9 | 1698.35 | 95373 | 56.17383519 | 

Sun Feb 19 14:00:00 2023 | 1696.9 | 1701.65 | 1696.35 | 1696.55 | 12384 | 7.29393319 | 

Sun Feb 19 13:00:00 2023 | 1694.1 | 1699.65 | 1692.4 | 1696.9 | 12460 | 7.34967857 | 

Sun Feb 19 12:00:00 2023 | 1694 | 1696.05 | 1693.35 | 1694.1 | 12901 | 7.61161317 | 

Sun Feb 19 11:00:00 2023 | 1694.35 | 1697.15 | 1693.4 | 1694 | 12445 | 7.34089933 | 

Sun Feb 19 10:00:00 2023 | 1697.05 | 1699 | 1693.25 | 1694.35 | 12318 | 7.26508663 | 

Sun Feb 19 09:00:00 2023 | 1702.85 | 1703.25 | 1695.7 | 1697.05 | 12570 | 7.39433315 | 

Sun Feb 19 08:00:00 2023 | 1697 | 1711.3 | 1696.95 | 1702.85 | 284557 | 167.66031038 | 

Sun Feb 19 07:00:00 2023 | 1696.55 | 1697 | 1695.1 | 1697 | 215684 | 127.09884276 | 

Sun Feb 19 06:00:00 2023 | 1695.25 | 1699.65 | 1695 | 1696.55 | 11830 | 6.97087315 | 

Sun Feb 19 05:00:00 2023 | 1693.85 | 1698.2 | 1693.8 | 1695.25 | 12392 | 7.30831864 | 

Sun Feb 19 04:00:00 2023 | 1699.15 | 1699.6 | 1690.55 | 1693.85 | 12038 | 7.10294743 | 

Sun Feb 19 03:00:00 2023 | 1692.15 | 1700.5 | 1690.75 | 1699.15 | 11823 | 6.97348642 | 

Sun Feb 19 02:00:00 2023 | 1689.1 | 1693.7 | 1688.6 | 1692.15 | 16327 | 9.65976005 | 

Sun Feb 19 01:00:00 2023 | 1687.9 | 1691.95 | 1687.35 | 1689.1 | 12411 | 7.34488245 | 

Sun Feb 19 00:00:00 2023 | 1682.85 | 1687.9 | 1682.25 | 1687.9 | 12414 | 7.36470907 | 

Sat Feb 18 23:00:00 2023 | 1688.4 | 1688.6 | 1681.15 | 1682.85 | 15654 | 9.29401442 | 

Sat Feb 18 22:00:00 2023 | 1694.35 | 1695.6 | 1685.3 | 1688.4 | 29886 | 17.68161159 | 

Sat Feb 18 21:00:00 2023 | 1696 | 1711.1 | 1689.9 | 1694.35 | 49087 | 28.84696544 | 

Sat Feb 18 20:00:00 2023 | 1693.95 | 1696.45 | 1690.35 | 1696 | 12467 | 7.35891702 | 

Sat Feb 18 19:00:00 2023 | 1696.35 | 1696.55 | 1692.55 | 1693.95 | 12444 | 7.34309984 | 

Sat Feb 18 18:00:00 2023 | 1696.35 | 1699.2 | 1693.1 | 1696.35 | 12357 | 7.28323282 | 

Sat Feb 18 17:00:00 2023 | 1694.45 | 1698.05 | 1691.65 | 1696.35 | 12345 | 7.28579311 | 

Sat Feb 18 16:00:00 2023 | 1699.6 | 1699.6 | 1694.1 | 1694.45 | 12285 | 7.2415152 | 

Sat Feb 18 15:00:00 2023 | 1692.6 | 1699.6 | 1687.7 | 1699.6 | 12337 | 7.27804154 | 

Sat Feb 18 14:00:00 2023 | 1687.7 | 1694.25 | 1687.65 | 1692.6 | 12591 | 7.44201642 | 

Sat Feb 18 13:00:00 2023 | 1694.6 | 1695.1 | 1687.5 | 1687.7 | 12038 | 7.11512292 | 

Sat Feb 18 12:00:00 2023 | 1694.75 | 1696.55 | 1693.55 | 1694.6 | 13036 | 7.69125872 | 

Sat Feb 18 11:00:00 2023 | 1691.55 | 1695.4 | 1689.55 | 1694.75 | 12573 | 7.42857816 | 

Sat Feb 18 10:00:00 2023 | 1696.35 | 1696.8 | 1690.4 | 1691.55 | 16778 | 9.90953428 | 

Sat Feb 18 09:00:00 2023 | 1699.5 | 1700.25 | 1696.1 | 1696.35 | 12175 | 7.16702096 | 

Sat Feb 18 08:00:00 2023 | 1700.5 | 1700.95 | 1697.15 | 1699.5 | 12516 | 7.36617769 | 

Sat Feb 18 07:00:00 2023 | 1700.6 | 1704.8 | 1700.5 | 1700.5 | 12629 | 7.4209318 | 

Sat Feb 18 06:00:00 2023 | 1696.4 | 1700.8 | 1695.75 | 1700.6 | 12306 | 7.24482594 | 

Sat Feb 18 05:00:00 2023 | 1703.95 | 1704.55 | 1695.9 | 1696.4 | 12806 | 7.53849199 | 

Sat Feb 18 04:00:00 2023 | 1696.65 | 1704.45 | 1693.35 | 1703.95 | 12106 | 7.12829264 | 

Sat Feb 18 03:00:00 2023 | 1694.2 | 1703.45 | 1693.25 | 1696.65 | 11961 | 7.0498923 | 

Sat Feb 18 02:00:00 2023 | 1700.15 | 1703.15 | 1693 | 1694.2 | 12109 | 7.13534756 | 

Sat Feb 18 01:00:00 2023 | 1694.65 | 1702.95 | 1672.2 | 1700.15 | 53518 | 31.6873919 | 

Sat Feb 18 00:00:00 2023 | 1711.55 | 1713.05 | 1694.6 | 1694.65 | 16774 | 9.83459938 | 

Fri Feb 17 23:00:00 2023 | 1707 | 1721.65 | 1703.95 | 1711.55 | 23294 | 13.60788727 | 

Fri Feb 17 22:00:00 2023 | 1696.3 | 1709.85 | 1687.55 | 1707 | 11932 | 7.02384904 | 

Fri Feb 17 21:00:00 2023 | 1690 | 1698.1 | 1687.75 | 1696.3 | 12400 | 7.32146389 | 

Fri Feb 17 20:00:00 2023 | 1673.15 | 1706.85 | 1673 | 1690 | 112040 | 66.16555118 | 

Fri Feb 17 19:00:00 2023 | 1673.3 | 1684.05 | 1663.05 | 1673.15 | 12419 | 7.42007143 | 

Fri Feb 17 18:00:00 2023 | 1658.9 | 1680.3 | 1658.9 | 1673.3 | 16677 | 9.98743265 | 

Fri Feb 17 17:00:00 2023 | 1661.45 | 1681.15 | 1648.8 | 1658.9 | 71948 | 43.22718226 | 

Fri Feb 17 16:00:00 2023 | 1665.45 | 1665.95 | 1658.05 | 1661.45 | 12399 | 7.4580236 | 

Fri Feb 17 15:00:00 2023 | 1666.75 | 1668.2 | 1664.75 | 1665.45 | 12638 | 7.58358736 | 

Fri Feb 17 14:00:00 2023 | 1664.35 | 1669.65 | 1664.25 | 1666.75 | 12620 | 7.57197721 | 

Fri Feb 17 13:00:00 2023 | 1661.9 | 1667 | 1661.4 | 1664.35 | 12293 | 7.38540193 | 

Fri Feb 17 12:00:00 2023 | 1663.2 | 1670 | 1661.2 | 1661.9 | 19978 | 11.98858053 | 

Fri Feb 17 11:00:00 2023 | 1653.7 | 1663.2 | 1650.05 | 1663.2 | 20399 | 12.32972237 | 

Fri Feb 17 10:00:00 2023 | 1656.9 | 1664.3 | 1653.35 | 1653.7 | 13994 | 8.42515848 | 

Fri Feb 17 09:00:00 2023 | 1656.35 | 1658.9 | 1654 | 1656.9 | 13511 | 8.15647831 | 

Fri Feb 17 08:00:00 2023 | 1659.45 | 1659.5 | 1654.9 | 1656.35 | 12124 | 7.31704274 | 

Fri Feb 17 07:00:00 2023 | 1664.75 | 1665.6 | 1655.25 | 1659.45 | 12368 | 7.45106285 | 

Fri Feb 17 06:00:00 2023 | 1658.75 | 1669.05 | 1657.5 | 1664.75 | 17055 | 10.25269324 | 

Fri Feb 17 05:00:00 2023 | 1663.8 | 1664.5 | 1657.75 | 1658.75 | 12644 | 7.61359853 | 

Fri Feb 17 04:00:00 2023 | 1653.35 | 1664.4 | 1651.35 | 1663.8 | 12353 | 7.45532599 | 

Fri Feb 17 03:00:00 2023 | 1639 | 1655.75 | 1632.55 | 1653.35 | 11753 | 7.13329651 | 

Fri Feb 17 02:00:00 2023 | 1647.55 | 1656.4 | 1634.9 | 1639 | 41897 | 25.4592679 | 

Fri Feb 17 01:00:00 2023 | 1683.7 | 1685.55 | 1642.75 | 1647.55 | 120950 | 72.92300189 | 

Fri Feb 17 00:00:00 2023 | 1684.95 | 1685.6 | 1670.15 | 1683.7 | 12120 | 7.21059029 | 

Thu Feb 16 23:00:00 2023 | 1711.9 | 1711.95 | 1620 | 1684.95 | 121713 | 71.95706938 | 

Thu Feb 16 22:00:00 2023 | 1717.6 | 1719.05 | 1708.15 | 1711.9 | 11761 | 6.8622699 | 

Thu Feb 16 21:00:00 2023 | 1716.4 | 1722.55 | 1713.25 | 1717.6 | 12071 | 7.02826683 | 

Thu Feb 16 20:00:00 2023 | 1717.95 | 1722.2 | 1708 | 1716.4 | 23554 | 13.73921921 | 

Thu Feb 16 19:00:00 2023 | 1725.95 | 1742.4 | 1693.9 | 1717.95 | 355853 | 207.87499999 | 

Thu Feb 16 18:00:00 2023 | 1681.05 | 1727.05 | 1677.5 | 1725.95 | 158737 | 92.66752169 | 

Thu Feb 16 17:00:00 2023 | 1675.95 | 1683.3 | 1668.6 | 1681.05 | 27005 | 16.1121589 | 

Thu Feb 16 16:00:00 2023 | 1688.7 | 1695.05 | 1671.2 | 1675.95 | 65459 | 38.86295383 | 

Thu Feb 16 15:00:00 2023 | 1683.75 | 1690 | 1680.8 | 1688.7 | 16634 | 9.8649264 | 

Thu Feb 16 14:00:00 2023 | 1687.75 | 1687.75 | 1680.75 | 1683.75 | 12074 | 7.16819467 | 

Thu Feb 16 13:00:00 2023 | 1689.05 | 1692.9 | 1685.85 | 1687.75 | 13530 | 8.0096873 | 

Thu Feb 16 12:00:00 2023 | 1682.95 | 1689.55 | 1680.75 | 1689.05 | 12079 | 7.16790087 | 

Thu Feb 16 11:00:00 2023 | 1682.75 | 1686.65 | 1679.45 | 1682.95 | 94170 | 55.93790659 | 

Thu Feb 16 10:00:00 2023 | 1686 | 1688.8 | 1676.6 | 1682.75 | 32412 | 19.25466089 | 

Thu Feb 16 09:00:00 2023 | 1694.3 | 1697.7 | 1685.95 | 1686 | 43573 | 25.69926354 | 

Thu Feb 16 08:00:00 2023 | 1695.55 | 1698.2 | 1693.65 | 1694.3 | 12994 | 7.66267009 | 

Thu Feb 16 07:00:00 2023 | 1692.25 | 1696.8 | 1687.65 | 1695.55 | 12241 | 7.23419981 | 

Thu Feb 16 06:00:00 2023 | 1693.45 | 1695 | 1691.55 | 1692.25 | 12164 | 7.18448706 | 

Thu Feb 16 05:00:00 2023 | 1694.85 | 1701.4 | 1693.4 | 1693.45 | 13513 | 7.96323886 | 

Thu Feb 16 04:00:00 2023 | 1687.2 | 1694.85 | 1686.6 | 1694.85 | 13156 | 7.7797892 | 

Thu Feb 16 03:00:00 2023 | 1675.8 | 1712.7 | 1673.4 | 1687.2 | 133803 | 78.87742854 | 

Thu Feb 16 02:00:00 2023 | 1666.6 | 1677.9 | 1666 | 1675.8 | 22857 | 13.66660126 | 

Thu Feb 16 01:00:00 2023 | 1666.3 | 1673.45 | 1664.8 | 1666.6 | 25287 | 15.14822681 | 

Thu Feb 16 00:00:00 2023 | 1666.7 | 1674 | 1661.9 | 1666.3 | 30962 | 18.55015543 | 

Wed Feb 15 23:00:00 2023 | 1626.55 | 1678.65 | 1624.6 | 1666.7 | 410107 | 247.55313868 | 

Wed Feb 15 22:00:00 2023 | 1592.1 | 1628.5 | 1540 | 1626.55 | 511740 | 317.85390447 | 

Wed Feb 15 21:00:00 2023 | 1580.05 | 1592.85 | 1577.6 | 1592.1 | 17799 | 11.22319457 | 

Wed Feb 15 20:00:00 2023 | 1576.15 | 1583 | 1573.45 | 1580.05 | 12962 | 8.21134606 | 

Wed Feb 15 19:00:00 2023 | 1579.95 | 1587.6 | 1576.1 | 1576.15 | 12769 | 8.08407359 | 

Wed Feb 15 18:00:00 2023 | 1572.1 | 1582.55 | 1571.1 | 1579.95 | 12149 | 7.70501353 | 

Wed Feb 15 17:00:00 2023 | 1577.5 | 1580.35 | 1567.3 | 1572.1 | 20314 | 12.90687546 | 

Wed Feb 15 16:00:00 2023 | 1584.5 | 1584.9 | 1574.45 | 1577.5 | 53444 | 33.79932332 | 

Wed Feb 15 15:00:00 2023 | 1572.05 | 1590.45 | 1572.05 | 1584.5 | 107243 | 67.74925106 | 

Wed Feb 15 14:00:00 2023 | 1555.9 | 1575.15 | 1554.3 | 1572.05 | 81522 | 51.99774713 | 

Wed Feb 15 13:00:00 2023 | 1550.9 | 1558.9 | 1549.45 | 1555.9 | 12698 | 8.18084697 | 

Wed Feb 15 12:00:00 2023 | 1546.45 | 1550.9 | 1546.35 | 1550.9 | 12255 | 7.91551551 | 

Wed Feb 15 11:00:00 2023 | 1548.25 | 1548.9 | 1544.7 | 1546.45 | 13157 | 8.50706096 | 

Wed Feb 15 10:00:00 2023 | 1549.45 | 1551.55 | 1545.05 | 1548.25 | 12342 | 7.9655924 | 

Wed Feb 15 09:00:00 2023 | 1550.3 | 1551.65 | 1547.7 | 1549.45 | 13112 | 8.46051451 | 

Wed Feb 15 08:00:00 2023 | 1546.95 | 1551.75 | 1546.95 | 1550.3 | 12852 | 8.29529003 | 

Wed Feb 15 07:00:00 2023 | 1549 | 1550.7 | 1546.65 | 1546.95 | 17841 | 11.51662246 | 

Wed Feb 15 06:00:00 2023 | 1544.85 | 1552.2 | 1543.45 | 1549 | 12393 | 8.00892936 | 

Wed Feb 15 05:00:00 2023 | 1548.8 | 1550.4 | 1542.85 | 1544.85 | 12062 | 7.7939317 | 

Wed Feb 15 04:00:00 2023 | 1549.65 | 1551.8 | 1547.25 | 1548.8 | 12299 | 7.93627212 | 

Wed Feb 15 03:00:00 2023 | 1555.65 | 1557.25 | 1547.6 | 1549.65 | 19534 | 12.57889375 | 

Wed Feb 15 02:00:00 2023 | 1554.35 | 1562.1 | 1552.15 | 1555.65 | 20867 | 13.40408503 | 

Wed Feb 15 01:00:00 2023 | 1555.7 | 1557.85 | 1551.55 | 1554.35 | 13201 | 8.48699697 | 

Wed Feb 15 00:00:00 2023 | 1557.35 | 1557.35 | 1550 | 1555.7 | 11964 | 7.7009149 | 

Tue Feb 14 23:00:00 2023 | 1560.6 | 1563.6 | 1555.25 | 1557.35 | 12201 | 7.83282099 | 

Tue Feb 14 22:00:00 2023 | 1550.8 | 1563.25 | 1546.7 | 1560.6 | 21278 | 13.70022043 | 

Tue Feb 14 21:00:00 2023 | 1546.2 | 1552.75 | 1545.85 | 1550.8 | 25386 | 16.38858962 | 

Tue Feb 14 20:00:00 2023 | 1538.85 | 1547.55 | 1538.85 | 1546.2 | 12728 | 8.2415545 | 

Tue Feb 14 19:00:00 2023 | 1545.55 | 1553.75 | 1535.1 | 1538.85 | 14955 | 9.6934448 | 

Tue Feb 14 18:00:00 2023 | 1555.1 | 1566.3 | 1534.45 | 1545.55 | 62101 | 39.8601106 | 

Tue Feb 14 17:00:00 2023 | 1514.65 | 1560.6 | 1497 | 1555.1 | 176031 | 114.2230886 | 

Tue Feb 14 16:00:00 2023 | 1510.95 | 1523.35 | 1495.05 | 1514.65 | 402229 | 266.50543593 | 

Tue Feb 14 15:00:00 2023 | 1507.9 | 1514.55 | 1507.75 | 1510.95 | 12062 | 7.98531869 | 

Tue Feb 14 14:00:00 2023 | 1509.15 | 1510.4 | 1505.25 | 1507.9 | 12247 | 8.1232286 | 

Tue Feb 14 13:00:00 2023 | 1512.15 | 1515.5 | 1508.35 | 1509.15 | 13741 | 9.08820408 | 

Tue Feb 14 12:00:00 2023 | 1499.65 | 1519.6 | 1499.1 | 1512.15 | 46631 | 30.87294995 | 

Tue Feb 14 11:00:00 2023 | 1507.1 | 1507.35 | 1498.4 | 1499.65 | 27487 | 18.2969158 | 

Tue Feb 14 10:00:00 2023 | 1505.1 | 1509 | 1504.05 | 1507.1 | 14461 | 9.60267842 | 

Tue Feb 14 09:00:00 2023 | 1502.7 | 1506.5 | 1501.65 | 1505.1 | 13489 | 8.96627832 | 

Tue Feb 14 08:00:00 2023 | 1499.6 | 1502.7 | 1499.55 | 1502.7 | 12468 | 8.30442621 | 

Tue Feb 14 07:00:00 2023 | 1498.9 | 1502.95 | 1497.9 | 1499.6 | 17053 | 11.3644791 | 

Tue Feb 14 06:00:00 2023 | 1499.4 | 1504.6 | 1498.8 | 1498.9 | 15119 | 10.07729404 | 

Tue Feb 14 05:00:00 2023 | 1499.5 | 1505.35 | 1499.35 | 1499.4 | 22175 | 14.78113117 | 

Tue Feb 14 04:00:00 2023 | 1501.75 | 1503.4 | 1495.2 | 1499.5 | 12836 | 8.56134427 | 

Tue Feb 14 03:00:00 2023 | 1507.05 | 1508.9 | 1501.45 | 1501.75 | 14323 | 9.51663199 | 

Tue Feb 14 02:00:00 2023 | 1492 | 1510 | 1491.25 | 1507.05 | 35785 | 23.85338163 | 

Tue Feb 14 01:00:00 2023 | 1485.6 | 1494 | 1485.5 | 1492 | 24438 | 16.39969224 | 

Tue Feb 14 00:00:00 2023 | 1487.8 | 1490.3 | 1482.95 | 1485.6 | 21675 | 14.59667102 | 

Mon Feb 13 23:00:00 2023 | 1491.75 | 1492.6 | 1486.9 | 1487.8 | 12075 | 8.10664659 | 

Mon Feb 13 22:00:00 2023 | 1489.3 | 1492.9 | 1485.85 | 1491.75 | 13091 | 8.78628723 | 

Mon Feb 13 21:00:00 2023 | 1473.4 | 1493.5 | 1473.15 | 1489.3 | 11784 | 7.93828554 | 

Mon Feb 13 20:00:00 2023 | 1476.45 | 1480.05 | 1465.15 | 1473.4 | 20952 | 14.24412537 | 

Mon Feb 13 19:00:00 2023 | 1476.8 | 1487.9 | 1465.15 | 1476.45 | 59507 | 40.44845837 | 

Mon Feb 13 18:00:00 2023 | 1489.4 | 1490.4 | 1476.7 | 1476.8 | 12147 | 8.18232133 | 

Mon Feb 13 17:00:00 2023 | 1479.15 | 1490 | 1478.85 | 1489.4 | 12189 | 8.21718958 | 

Mon Feb 13 16:00:00 2023 | 1488.4 | 1489.65 | 1479.15 | 1479.15 | 12371 | 8.33212567 | 

Mon Feb 13 15:00:00 2023 | 1486.85 | 1492.6 | 1485.5 | 1488.4 | 14063 | 9.43882779 | 

Mon Feb 13 14:00:00 2023 | 1484.45 | 1489.65 | 1483.7 | 1486.85 | 11500 | 7.73576681 | 

Mon Feb 13 13:00:00 2023 | 1483.15 | 1488.75 | 1472.2 | 1484.45 | 58792 | 39.81395469 | 

Mon Feb 13 12:00:00 2023 | 1506.75 | 1510.55 | 1476.05 | 1483.15 | 128499 | 86.3607437 | 

Mon Feb 13 11:00:00 2023 | 1522.8 | 1522.8 | 1504.6 | 1506.75 | 18992 | 12.5300304 | 

Mon Feb 13 10:00:00 2023 | 1519.15 | 1525.95 | 1517.65 | 1522.8 | 14170 | 9.30941864 | 

Mon Feb 13 09:00:00 2023 | 1518.75 | 1519.95 | 1517.35 | 1519.15 | 12385 | 8.15410026 | 

Mon Feb 13 08:00:00 2023 | 1517.6 | 1520.8 | 1517.25 | 1518.75 | 12701 | 8.36230693 | 

Mon Feb 13 07:00:00 2023 | 1516.45 | 1521.8 | 1515.85 | 1517.6 | 14357 | 9.45331736 | 

Mon Feb 13 06:00:00 2023 | 1512.3 | 1517.55 | 1511.35 | 1516.45 | 14676 | 9.69186877 | 

Mon Feb 13 05:00:00 2023 | 1657.8 | 1659.8 | 1500 | 1512.3 | 25209 | 16.66715834 | 

Mon Feb 13 04:00:00 2023 | 1670.4 | 1671.5 | 1522.55 | 1657.8 | 1548430 | 945.9285446 | 

Mon Feb 13 03:00:00 2023 | 1666.7 | 1676 | 1656.25 | 1670.4 | 1500600 | 902.04796418 | 

Mon Feb 13 02:00:00 2023 | 1663.95 | 1668.9 | 1660 | 1666.7 | 1500600 | 902.51251074 | 

Mon Feb 13 01:00:00 2023 | 1660.7 | 1665.15 | 1519.25 | 1663.95 | 1546995 | 973.23536194 | 

Mon Feb 13 00:00:00 2023 | 1691.2 | 1691.55 | 1540 | 1660.7 | 1506305 | 911.37669392 | 

Sun Feb 12 23:00:00 2023 | 1693 | 1695.7 | 1556.25 | 1691.2 | 1505379 | 902.29684332 | 

Sun Feb 12 22:00:00 2023 | 1693.4 | 1695.8 | 1689.15 | 1693 | 1500778 | 887.52681838 | 

Sun Feb 12 21:00:00 2023 | 1694.3 | 1695.65 | 1554.85 | 1693.4 | 1552687 | 965.69669161 | 

Sun Feb 12 20:00:00 2023 | 1697.35 | 1700.3 | 1585.25 | 1694.3 | 879784 | 541.87634411 | 

Sun Feb 12 19:00:00 2023 | 1590 | 1702.3 | 1590 | 1697.35 | 73973 | 46.4405515 | 

Sun Feb 12 18:00:00 2023 | 1590 | 1590 | 1590 | 1590 | 0 | 0 | 

Sun Feb 12 17:00:00 2023 | 1590 | 1590 | 1590 | 1590 | 0 | 0 | 

Sun Feb 12 16:00:00 2023 | 1585.6 | 1590 | 1585.6 | 1590 | 38 | 0.02389937 | 

Sun Feb 12 15:00:00 2023 | 1585.6 | 1585.6 | 1585.6 | 1585.6 | 0 | 0 | 

Sun Feb 12 14:00:00 2023 | 1585.6 | 1585.6 | 1585.6 | 1585.6 | 0 | 0 | 

Sun Feb 12 13:00:00 2023 | 1585.6 | 1585.6 | 1585.6 | 1585.6 | 0 | 0 | 

Sun Feb 12 12:00:00 2023 | 1585.6 | 1585.6 | 1585.6 | 1585.6 | 0 | 0 | 

Sun Feb 12 11:00:00 2023 | 1585.6 | 1585.6 | 1585.6 | 1585.6 | 0 | 0 | 

Sun Feb 12 10:00:00 2023 | 1585.6 | 1585.6 | 1585.6 | 1585.6 | 0 | 0 | 

Sun Feb 12 09:00:00 2023 | 1585.6 | 1585.6 | 1585.6 | 1585.6 | 0 | 0 | 

Sun Feb 12 08:00:00 2023 | 1585.6 | 1585.6 | 1585.6 | 1585.6 | 0 | 0 | 

Sun Feb 12 07:00:00 2023 | 1585.6 | 1585.6 | 1585.6 | 1585.6 | 0 | 0 | 

Sun Feb 12 06:00:00 2023 | 1585.6 | 1585.6 | 1585.6 | 1585.6 | 0 | 0 | 

Sun Feb 12 05:00:00 2023 | 1585.6 | 1585.6 | 1585.6 | 1585.6 | 2 | 0.00126135 | 

Sun Feb 12 04:00:00 2023 | 1585.6 | 1585.6 | 1585.6 | 1585.6 | 0 | 0 | 

Sun Feb 12 03:00:00 2023 | 1585.6 | 1585.6 | 1585.6 | 1585.6 | 2 | 0.00126135 | 

Sun Feb 12 02:00:00 2023 | 1585.6 | 1585.6 | 1585.6 | 1585.6 | 6 | 0.00378405 | 

Sun Feb 12 01:00:00 2023 | 1585.6 | 1585.6 | 1585.6 | 1585.6 | 30 | 0.01892027 | 

Sun Feb 12 00:00:00 2023 | 1585.6 | 1585.6 | 1585.6 | 1585.6 | 15 | 0.00946014 | 

Sat Feb 11 23:00:00 2023 | 1585.6 | 1585.6 | 1585.6 | 1585.6 | 1013 | 0.63887482 | 

Sat Feb 11 22:00:00 2023 | 1585.6 | 1585.6 | 1585.6 | 1585.6 | 3583 | 2.2597122 | 

Sat Feb 11 21:00:00 2023 | 1585.6 | 1665.65 | 1585.6 | 1585.6 | 5388 | 3.3395269 | 

Sat Feb 11 20:00:00 2023 | 1585.6 | 1585.6 | 1585.6 | 1585.6 | 5239 | 3.3041117 | 

Sat Feb 11 19:00:00 2023 | 1585.6 | 1585.6 | 1585.6 | 1585.6 | 249 | 0.15703833 | 

Sat Feb 11 18:00:00 2023 | 1585.6 | 1585.6 | 1585.6 | 1585.6 | 0 | 0 | 

Sat Feb 11 17:00:00 2023 | 1585.6 | 1585.6 | 1585.6 | 1585.6 | 0 | 0 | 

Sat Feb 11 16:00:00 2023 | 1585.6 | 1585.6 | 1585.6 | 1585.6 | 0 | 0 | 

Sat Feb 11 15:00:00 2023 | 1585.6 | 1585.6 | 1585.6 | 1585.6 | 593 | 0.37399088 | 

Sat Feb 11 14:00:00 2023 | 1585.6 | 1585.6 | 1585.6 | 1585.6 | 1792 | 1.13017143 | 

Sat Feb 11 13:00:00 2023 | 1585.6 | 1585.6 | 1585.6 | 1585.6 | 1549 | 0.97691717 | 

Sat Feb 11 12:00:00 2023 | 1585.6 | 1585.6 | 1585.6 | 1585.6 | 0 | 0 | 

Sat Feb 11 11:00:00 2023 | 1585.6 | 1585.6 | 1585.6 | 1585.6 | 24 | 0.01513622 | 

Sat Feb 11 10:00:00 2023 | 1585.6 | 1585.6 | 1585.6 | 1585.6 | 743 | 0.46859228 | 

Sat Feb 11 09:00:00 2023 | 1585.6 | 1585.6 | 1585.6 | 1585.6 | 3503 | 2.20925812 | 

Sat Feb 11 08:00:00 2023 | 1585.6 | 1585.6 | 1585.6 | 1585.6 | 724 | 0.45660944 | 

Sat Feb 11 07:00:00 2023 | 1585.6 | 1585.6 | 1585.6 | 1585.6 | 65 | 0.04099393 | 

Sat Feb 11 06:00:00 2023 | 1585.6 | 1585.6 | 1585.6 | 1585.6 | 2312 | 1.45812301 | 

Sat Feb 11 05:00:00 2023 | 1585.6 | 1667.65 | 1585.6 | 1585.6 | 8220 | 5.12031199 | 

Sat Feb 11 04:00:00 2023 | 1585.6 | 1665 | 1585.6 | 1585.6 | 7763 | 4.85372146 | 

Sat Feb 11 03:00:00 2023 | 1664.6 | 1665.4 | 1585.6 | 1585.6 | 9185 | 5.68583787 | 

Sat Feb 11 02:00:00 2023 | 1585.6 | 1664.85 | 1585.6 | 1664.6 | 9138 | 5.66027901 | 

Sat Feb 11 01:00:00 2023 | 1656 | 1666.45 | 1585.6 | 1585.6 | 10632 | 6.57750475 | 

Sat Feb 11 00:00:00 2023 | 1560 | 1664.65 | 1560 | 1656 | 16506 | 9.94546968 | 

Fri Feb 10 23:00:00 2023 | 1560 | 1560 | 1560 | 1560 | 0 | 0 | 

Fri Feb 10 22:00:00 2023 | 1560 | 1560 | 1560 | 1560 | 0 | 0 | 

Fri Feb 10 21:00:00 2023 | 1560 | 1560 | 1560 | 1560 | 0 | 0 | 

Fri Feb 10 20:00:00 2023 | 1560 | 1560 | 1560 | 1560 | 0 | 0 | 

Fri Feb 10 19:00:00 2023 | 1560 | 1560 | 1560 | 1560 | 128 | 0.08205128 | 

Fri Feb 10 18:00:00 2023 | 1560 | 1560 | 1560 | 1560 | 0 | 0 | 

Fri Feb 10 17:00:00 2023 | 1560 | 1560 | 1560 | 1560 | 0 | 0 | 

Fri Feb 10 16:00:00 2023 | 1560 | 1560 | 1560 | 1560 | 3 | 0.00192306 | 

